date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2014-04-22,31,25,0.0,11.6,7,49,12:52 AM,01:06 PM,06:58 AM,07:14 PM,23,31,31,28,12,7,76,0.0,1010,31,10,127,8,Terengganu
2014-04-23,31,25,0.0,11.6,7,42,01:46 AM,02:02 PM,06:58 AM,07:14 PM,24,32,32,28,11,13,79,0.2,1010,31,10,124,8,Terengganu
2014-04-24,32,26,0.0,11.6,6,35,02:38 AM,02:57 PM,06:57 AM,07:14 PM,24,32,32,28,12,10,78,0.7,1009,32,10,131,9,Terengganu
2014-04-25,31,25,0.0,11.6,6,29,03:29 AM,03:51 PM,06:57 AM,07:14 PM,24,32,32,28,11,14,79,5.6,1009,31,10,110,7,Terengganu
2014-04-26,31,25,0.0,11.6,6,22,04:18 AM,04:43 PM,06:57 AM,07:14 PM,23,31,31,28,12,15,77,2.9,1009,31,10,109,8,Terengganu
2014-04-27,32,25,0.0,11.6,7,15,05:08 AM,05:36 PM,06:57 AM,07:14 PM,23,31,31,28,12,8,76,0.0,1010,32,10,123,8,Terengganu
2014-04-28,31,25,0.0,11.6,6,8,05:57 AM,06:29 PM,06:56 AM,07:14 PM,24,32,32,28,10,14,78,2.3,1010,31,10,134,7,Terengganu
2014-04-29,31,26,0.0,11.6,6,1,06:46 AM,07:22 PM,06:56 AM,07:14 PM,23,32,32,28,9,12,76,6.7,1010,31,9,128,6,Terengganu
2014-04-30,31,26,0.0,11.6,7,5,07:37 AM,08:14 PM,06:56 AM,07:14 PM,24,32,32,28,11,12,76,2.1,1009,31,10,123,8,Terengganu
2014-05-01,31,26,0.0,11.6,6,12,08:27 AM,09:06 PM,06:55 AM,07:14 PM,24,33,33,29,12,16,76,10.2,1009,31,9,136,8,Terengganu
2014-05-02,32,27,0.0,11.6,6,19,09:18 AM,09:57 PM,06:55 AM,07:14 PM,24,34,34,29,16,12,76,12.7,1009,32,9,139,11,Terengganu
2014-05-03,32,26,0.0,11.6,6,26,10:08 AM,10:46 PM,06:55 AM,07:14 PM,24,33,33,29,14,12,76,12.7,1009,32,9,126,9,Terengganu
2014-05-04,32,26,0.0,11.6,7,32,10:57 AM,11:34 PM,06:55 AM,07:14 PM,24,33,33,29,12,13,74,1.9,1008,32,10,120,8,Terengganu
2014-05-05,31,27,0.0,11.6,6,39,11:46 AM,No moonset,06:54 AM,07:14 PM,24,33,33,29,13,21,75,14.9,1008,31,9,107,8,Terengganu
2014-05-06,32,26,0.0,11.6,6,46,12:32 PM,12:19 AM,06:54 AM,07:14 PM,23,33,33,29,11,11,73,3.0,1009,32,10,108,8,Terengganu
2014-05-07,32,26,0.0,11.6,7,53,01:18 PM,01:04 AM,06:54 AM,07:14 PM,23,33,33,29,7,16,72,5.6,1010,32,9,99,5,Terengganu
2014-05-08,32,26,0.0,11.6,7,60,02:03 PM,01:46 AM,06:54 AM,07:14 PM,23,33,33,29,11,35,71,1.2,1010,32,10,147,7,Terengganu
2014-05-09,32,26,0.0,11.6,7,66,02:47 PM,02:28 AM,06:54 AM,07:14 PM,23,33,33,29,12,13,73,0.2,1009,32,10,144,9,Terengganu
2014-05-10,33,27,0.0,11.6,7,73,03:33 PM,03:10 AM,06:54 AM,07:14 PM,24,34,34,29,13,16,74,4.6,1009,33,9,149,9,Terengganu
2014-05-11,33,27,0.0,11.6,8,80,04:19 PM,03:53 AM,06:53 AM,07:14 PM,24,34,34,29,8,14,74,1.6,1010,33,10,154,5,Terengganu
2014-05-12,32,26,0.0,11.6,6,87,05:08 PM,04:37 AM,06:53 AM,07:15 PM,24,34,34,29,12,13,76,18.9,1010,32,8,150,8,Terengganu
2014-05-13,32,26,0.0,11.6,6,93,06:00 PM,05:24 AM,06:53 AM,07:15 PM,24,33,33,29,13,14,75,6.6,1009,32,9,134,9,Terengganu
2014-05-14,32,27,0.0,11.6,7,100,06:54 PM,06:14 AM,06:53 AM,07:15 PM,24,34,34,29,7,16,74,8.6,1009,32,9,137,5,Terengganu
2014-05-15,32,26,0.0,11.6,6,93,07:51 PM,07:08 AM,06:53 AM,07:15 PM,24,33,33,29,13,21,75,8.4,1007,32,9,155,9,Terengganu
2014-05-16,33,26,0.0,11.6,6,86,08:50 PM,08:04 AM,06:53 AM,07:15 PM,24,33,33,29,11,27,75,14.7,1008,33,9,147,7,Terengganu
2014-05-17,32,26,0.0,11.6,6,80,09:49 PM,09:03 AM,06:53 AM,07:15 PM,23,32,32,28,7,32,75,4.1,1009,32,10,285,5,Terengganu
2014-05-18,31,26,0.0,11.6,6,73,10:47 PM,10:02 AM,06:53 AM,07:15 PM,23,31,31,28,9,41,76,9.9,1010,31,9,202,6,Terengganu
2014-05-19,31,26,0.0,11.6,6,66,11:43 PM,11:01 AM,06:53 AM,07:15 PM,23,32,32,28,13,28,75,6.7,1010,31,9,199,9,Terengganu
2014-05-20,32,26,0.0,11.6,6,59,No moonrise,11:58 AM,06:53 AM,07:16 PM,23,32,32,28,10,41,74,9.9,1010,32,9,144,7,Terengganu
2014-05-21,32,26,0.0,11.6,6,52,12:36 AM,12:54 PM,06:53 AM,07:16 PM,23,32,32,29,10,36,73,11.2,1009,32,9,141,7,Terengganu
2014-05-22,32,26,0.0,11.6,6,46,01:27 AM,01:47 PM,06:53 AM,07:16 PM,23,33,33,29,12,25,74,7.8,1008,32,9,158,8,Terengganu
2014-05-23,32,27,0.0,11.6,6,39,02:16 AM,02:39 PM,06:53 AM,07:16 PM,23,32,32,29,9,24,71,12.6,1009,32,8,157,6,Terengganu
2014-05-24,31,26,0.0,11.6,6,32,03:04 AM,03:31 PM,06:53 AM,07:16 PM,23,32,32,28,12,25,74,4.3,1010,31,10,153,8,Terengganu
2014-05-25,32,26,0.0,11.6,6,25,03:52 AM,04:22 PM,06:53 AM,07:16 PM,23,33,33,29,12,17,74,8.4,1010,32,9,138,8,Terengganu
2014-05-26,32,26,0.0,11.6,7,19,04:40 AM,05:14 PM,06:53 AM,07:17 PM,24,33,33,29,12,12,74,0.0,1009,32,10,129,8,Terengganu
2014-05-27,32,26,0.0,11.6,6,12,05:30 AM,06:06 PM,06:53 AM,07:17 PM,24,33,33,29,10,17,75,4.6,1009,32,9,158,7,Terengganu
2014-05-28,33,27,0.0,11.6,7,5,06:19 AM,06:57 PM,06:53 AM,07:17 PM,24,34,34,29,10,20,74,12.1,1009,33,9,156,6,Terengganu
2014-05-29,32,27,0.0,11.6,6,2,07:10 AM,07:49 PM,06:53 AM,07:17 PM,24,34,34,29,9,23,77,8.2,1009,32,9,164,6,Terengganu
2014-05-30,31,27,0.0,11.6,6,9,08:00 AM,08:39 PM,06:53 AM,07:17 PM,24,34,34,29,12,19,78,8.1,1008,31,9,160,8,Terengganu
2014-05-31,31,27,0.0,11.6,6,15,08:50 AM,09:28 PM,06:53 AM,07:18 PM,25,34,34,29,14,30,78,20.8,1007,31,9,171,9,Terengganu
2014-06-01,32,26,0.0,11.6,6,22,09:39 AM,10:14 PM,06:53 AM,07:18 PM,24,34,34,29,10,27,76,23.8,1007,32,8,200,6,Terengganu
2014-06-02,30,27,0.0,11.6,6,29,10:26 AM,10:59 PM,06:53 AM,07:18 PM,24,32,32,28,8,34,77,12.0,1008,30,9,161,5,Terengganu
2014-06-03,31,27,0.0,11.6,6,36,11:12 AM,11:42 PM,06:53 AM,07:18 PM,24,33,33,29,13,37,76,14.5,1006,31,9,174,8,Terengganu
2014-06-04,31,26,0.0,11.6,6,42,11:57 AM,No moonset,06:53 AM,07:18 PM,24,33,33,28,11,35,78,22.4,1006,31,8,197,7,Terengganu
2014-06-05,32,26,0.0,11.6,6,49,12:41 PM,12:23 AM,06:53 AM,07:19 PM,24,33,33,29,9,40,76,25.2,1006,32,9,205,5,Terengganu
2014-06-06,33,27,0.0,11.6,6,56,01:26 PM,01:05 AM,06:53 AM,07:19 PM,24,34,34,29,18,26,75,13.6,1006,33,9,168,12,Terengganu
2014-06-07,33,26,0.0,11.6,7,63,02:11 PM,01:47 AM,06:54 AM,07:19 PM,25,34,34,29,22,20,78,3.0,1006,33,10,163,15,Terengganu
2014-06-08,33,27,0.0,11.6,6,69,02:58 PM,02:29 AM,06:54 AM,07:19 PM,25,34,34,29,21,11,78,3.5,1006,33,10,163,14,Terengganu
2014-06-09,33,27,0.0,11.6,7,76,03:48 PM,03:15 AM,06:54 AM,07:20 PM,25,34,34,29,11,17,76,5.1,1006,33,10,144,8,Terengganu
2014-06-10,33,27,0.0,11.6,7,83,04:40 PM,04:02 AM,06:54 AM,07:20 PM,24,34,34,29,10,20,76,12.1,1006,33,9,166,6,Terengganu
2014-06-11,33,27,0.0,11.6,7,90,05:36 PM,04:54 AM,06:54 AM,07:20 PM,25,35,35,29,10,17,76,11.6,1006,33,9,188,6,Terengganu
2014-06-12,32,27,0.0,11.6,6,97,06:34 PM,05:49 AM,06:54 AM,07:20 PM,24,34,34,29,11,30,76,21.0,1006,32,8,178,7,Terengganu
2014-06-13,33,26,0.0,11.6,7,97,07:34 PM,06:47 AM,06:55 AM,07:21 PM,24,34,34,29,15,22,76,9.6,1006,33,9,150,10,Terengganu
2014-06-14,33,27,0.0,11.6,7,90,08:34 PM,07:48 AM,06:55 AM,07:21 PM,25,35,35,29,18,22,77,7.5,1008,33,9,147,12,Terengganu
2014-06-15,32,27,0.0,11.6,7,83,09:34 PM,08:49 AM,06:55 AM,07:21 PM,25,35,35,29,13,38,77,1.7,1008,32,9,128,9,Terengganu
2014-06-16,33,27,0.0,11.6,7,76,10:29 PM,09:50 AM,06:55 AM,07:21 PM,24,34,34,29,12,36,75,2.5,1007,33,10,140,8,Terengganu
2014-06-17,32,27,0.0,11.6,6,70,11:23 PM,10:47 AM,06:55 AM,07:22 PM,24,34,34,29,13,45,77,8.7,1008,32,9,154,8,Terengganu
2014-06-18,33,27,0.0,11.6,7,63,No moonrise,11:43 AM,06:56 AM,07:22 PM,25,35,35,29,17,13,77,2.7,1008,33,10,150,11,Terengganu
2014-06-19,32,27,0.0,11.6,7,56,12:14 AM,12:36 PM,06:56 AM,07:22 PM,25,34,34,29,12,14,76,4.4,1009,32,9,151,7,Terengganu
2014-06-20,33,27,0.0,11.6,7,49,01:03 AM,01:29 PM,06:56 AM,07:22 PM,25,34,34,29,18,17,77,6.4,1009,33,9,151,12,Terengganu
2014-06-21,32,27,0.0,11.6,6,42,01:51 AM,02:20 PM,06:56 AM,07:22 PM,24,34,34,29,12,16,76,11.1,1010,32,9,135,8,Terengganu
2014-06-22,32,26,0.0,10.3,6,36,02:38 AM,03:11 PM,06:56 AM,07:23 PM,24,33,33,29,8,27,75,9.8,1011,32,10,179,5,Terengganu
2014-06-23,31,27,0.0,11.6,6,29,03:27 AM,04:02 PM,06:57 AM,07:23 PM,24,33,33,29,9,17,76,8.6,1010,31,9,178,6,Terengganu
2014-06-24,33,27,0.0,11.6,7,22,04:15 AM,04:53 PM,06:57 AM,07:23 PM,24,34,34,29,15,14,75,6.2,1008,33,9,152,10,Terengganu
2014-06-25,32,27,0.0,11.6,7,15,05:05 AM,05:44 PM,06:57 AM,07:23 PM,24,34,34,29,15,14,76,11.8,1009,32,9,143,9,Terengganu
2014-06-26,31,27,0.0,11.6,6,9,05:55 AM,06:33 PM,06:57 AM,07:23 PM,24,33,33,29,12,10,76,8.6,1010,31,9,149,7,Terengganu
2014-06-27,32,26,0.0,11.6,6,2,06:44 AM,07:23 PM,06:58 AM,07:24 PM,23,33,33,29,10,21,73,5.6,1011,32,9,160,7,Terengganu
2014-06-28,33,26,0.0,11.6,7,5,07:33 AM,08:10 PM,06:58 AM,07:24 PM,23,32,32,28,12,14,71,2.1,1009,33,10,142,8,Terengganu
2014-06-29,32,26,0.0,11.6,6,12,08:21 AM,08:55 PM,06:58 AM,07:24 PM,23,32,32,29,10,24,72,6.1,1009,32,10,165,7,Terengganu
2014-06-30,32,26,0.0,11.6,6,18,09:08 AM,09:39 PM,06:58 AM,07:24 PM,23,33,33,29,11,26,73,11.2,1010,32,9,162,7,Terengganu
2014-07-01,32,27,0.0,11.6,6,25,09:53 AM,10:21 PM,06:58 AM,07:24 PM,23,32,32,28,11,27,73,7.9,1011,32,9,140,7,Terengganu
2014-07-02,32,26,0.0,11.6,6,32,10:37 AM,11:02 PM,06:59 AM,07:25 PM,24,33,33,29,13,20,75,8.5,1010,32,9,156,8,Terengganu
2014-07-03,32,26,0.0,11.6,6,39,11:22 AM,11:44 PM,06:59 AM,07:25 PM,23,33,33,29,12,13,74,2.4,1007,32,10,145,8,Terengganu
2014-07-04,32,27,0.0,11.6,6,46,12:06 PM,No moonset,06:59 AM,07:25 PM,24,33,33,29,14,19,75,6.9,1007,32,10,161,9,Terengganu
2014-07-05,32,26,0.0,11.6,6,52,12:51 PM,12:25 AM,06:59 AM,07:25 PM,24,33,33,28,12,24,77,20.5,1008,32,8,144,7,Terengganu
2014-07-06,32,26,0.0,11.6,6,59,01:38 PM,01:08 AM,07:00 AM,07:25 PM,24,33,33,28,6,42,75,12.3,1008,32,9,164,4,Terengganu
2014-07-07,31,26,0.0,11.6,6,66,02:28 PM,01:53 AM,07:00 AM,07:25 PM,23,32,32,28,10,36,75,11.5,1008,31,9,141,6,Terengganu
2014-07-08,31,27,0.0,11.6,6,73,03:21 PM,02:41 AM,07:00 AM,07:25 PM,23,32,32,28,11,38,76,15.2,1007,31,8,144,7,Terengganu
2014-07-09,31,26,0.0,11.6,6,79,04:17 PM,03:34 AM,07:00 AM,07:25 PM,23,32,32,28,10,43,76,17.0,1008,31,9,162,6,Terengganu
2014-07-10,30,26,0.0,11.6,6,86,05:16 PM,04:30 AM,07:00 AM,07:25 PM,23,31,31,28,10,49,77,18.0,1009,30,9,135,7,Terengganu
2014-07-11,31,26,0.0,11.6,6,93,06:16 PM,05:30 AM,07:01 AM,07:26 PM,24,32,32,28,8,42,78,21.1,1009,31,9,171,5,Terengganu
2014-07-12,33,26,0.0,11.6,6,100,07:17 PM,06:31 AM,07:01 AM,07:26 PM,24,33,33,29,13,28,75,3.4,1008,33,10,156,8,Terengganu
2014-07-13,33,26,0.0,11.6,6,93,08:15 PM,07:33 AM,07:01 AM,07:26 PM,24,33,33,28,16,15,77,5.4,1008,33,10,152,11,Terengganu
2014-07-14,31,26,0.0,11.6,6,87,09:12 PM,08:33 AM,07:01 AM,07:26 PM,24,32,32,28,14,41,76,14.0,1009,31,9,150,9,Terengganu
2014-07-15,31,26,0.0,11.6,6,80,10:06 PM,09:32 AM,07:01 AM,07:26 PM,24,32,32,28,15,42,77,18.4,1010,31,9,169,10,Terengganu
2014-07-16,30,26,0.0,11.6,6,73,10:58 PM,10:28 AM,07:02 AM,07:26 PM,23,32,32,28,5,43,78,23.9,1010,30,8,121,4,Terengganu
2014-07-17,31,26,0.0,11.6,6,66,11:48 PM,11:23 AM,07:02 AM,07:26 PM,24,32,32,28,12,24,77,17.8,1009,31,8,172,8,Terengganu
2014-07-18,33,26,0.0,11.6,6,60,No moonrise,12:16 PM,07:02 AM,07:26 PM,24,33,33,28,14,26,78,8.8,1008,33,9,160,9,Terengganu
2014-07-19,33,26,0.0,11.6,6,53,12:36 AM,01:08 PM,07:02 AM,07:26 PM,24,33,33,29,15,12,76,3.3,1009,33,10,144,10,Terengganu
2014-07-20,33,26,0.0,11.6,7,46,01:25 AM,01:59 PM,07:02 AM,07:26 PM,24,33,33,28,15,9,77,1.5,1009,33,10,142,10,Terengganu
2014-07-21,33,26,0.0,11.6,6,39,02:14 AM,02:50 PM,07:02 AM,07:26 PM,23,33,33,29,14,16,74,8.4,1009,33,9,152,9,Terengganu
2014-07-22,32,26,0.0,11.6,6,33,03:03 AM,03:41 PM,07:02 AM,07:26 PM,23,32,32,28,13,18,75,16.0,1009,32,8,153,8,Terengganu
2014-07-23,32,26,0.0,11.6,6,26,03:52 AM,04:30 PM,07:03 AM,07:26 PM,24,32,32,28,16,19,75,7.5,1009,32,9,156,11,Terengganu
2014-07-24,31,26,0.0,11.6,6,19,04:41 AM,05:20 PM,07:03 AM,07:26 PM,24,33,33,28,17,14,78,7.8,1009,31,10,163,11,Terengganu
2014-07-25,33,26,0.0,11.6,6,12,05:30 AM,06:07 PM,07:03 AM,07:25 PM,24,33,33,29,16,16,75,6.3,1009,33,9,163,11,Terengganu
2014-07-26,32,26,0.0,11.6,6,5,06:18 AM,06:53 PM,07:03 AM,07:25 PM,24,32,32,28,16,27,77,24.2,1010,32,8,166,10,Terengganu
2014-07-27,31,26,0.0,11.6,6,1,07:05 AM,07:37 PM,07:03 AM,07:25 PM,23,32,32,28,8,40,77,8.0,1011,31,9,150,5,Terengganu
2014-07-28,31,25,0.0,11.6,6,8,07:51 AM,08:20 PM,07:03 AM,07:25 PM,24,32,32,28,8,27,78,11.6,1009,31,9,148,5,Terengganu
2014-07-29,31,26,0.0,11.6,6,15,08:35 AM,09:02 PM,07:03 AM,07:25 PM,24,32,32,28,9,26,78,8.3,1009,31,9,185,6,Terengganu
2014-07-30,31,26,0.0,11.6,6,22,09:20 AM,09:43 PM,07:03 AM,07:25 PM,24,32,32,28,13,33,79,10.7,1009,31,9,163,8,Terengganu
2014-07-31,32,26,0.0,11.6,6,28,10:04 AM,10:23 PM,07:03 AM,07:25 PM,24,33,33,28,10,23,79,13.4,1009,32,9,187,6,Terengganu
2014-08-01,31,27,0.0,11.6,6,35,10:48 AM,11:05 PM,07:03 AM,07:25 PM,24,33,33,28,12,30,77,10.1,1009,31,9,157,8,Terengganu
2014-08-02,31,26,0.0,11.6,6,42,11:34 AM,11:49 PM,07:03 AM,07:24 PM,24,32,32,28,14,34,78,12.0,1009,31,9,163,9,Terengganu
2014-08-03,32,26,0.0,11.6,6,49,12:21 PM,No moonset,07:03 AM,07:24 PM,23,32,32,28,12,37,76,3.7,1009,32,10,169,8,Terengganu
2014-08-04,32,25,0.0,11.6,6,56,01:11 PM,12:34 AM,07:04 AM,07:24 PM,23,32,32,28,15,21,77,7.7,1008,32,9,166,10,Terengganu
2014-08-05,32,26,0.0,11.6,6,62,02:04 PM,01:24 AM,07:04 AM,07:24 PM,23,32,32,28,15,21,76,13.9,1009,32,9,138,9,Terengganu
2014-08-06,32,26,0.0,11.6,6,69,03:00 PM,02:16 AM,07:04 AM,07:24 PM,23,32,32,28,7,26,75,9.5,1010,32,9,184,5,Terengganu
2014-08-07,32,26,0.0,11.6,6,76,03:58 PM,03:12 AM,07:04 AM,07:23 PM,23,32,32,28,12,38,74,8.5,1010,32,9,163,8,Terengganu
2014-08-08,32,26,0.0,11.6,6,83,04:58 PM,04:11 AM,07:04 AM,07:23 PM,23,32,32,28,17,26,74,6.0,1010,32,9,166,11,Terengganu
2014-08-09,31,26,0.0,11.6,7,89,05:57 PM,05:13 AM,07:04 AM,07:23 PM,24,32,32,28,19,10,76,0.0,1010,31,10,158,13,Terengganu
2014-08-10,31,25,0.0,11.6,7,96,06:55 PM,06:14 AM,07:04 AM,07:23 PM,23,31,31,28,15,10,77,1.9,1011,31,10,147,10,Terengganu
2014-08-11,32,25,0.0,11.6,7,97,07:52 PM,07:15 AM,07:03 AM,07:22 PM,23,31,31,28,12,15,76,2.9,1010,32,10,147,8,Terengganu
2014-08-12,31,25,0.0,11.6,6,90,08:45 PM,08:13 AM,07:03 AM,07:22 PM,23,31,31,28,10,16,75,6.5,1009,31,10,157,6,Terengganu
2014-08-13,31,25,0.0,11.6,6,84,09:38 PM,09:10 AM,07:03 AM,07:22 PM,22,31,31,28,12,17,73,6.7,1010,31,9,154,8,Terengganu
2014-08-14,31,26,0.0,11.6,6,77,10:29 PM,10:06 AM,07:03 AM,07:21 PM,23,32,32,28,13,27,75,9.2,1011,31,9,157,8,Terengganu
2014-08-15,31,25,0.0,11.6,6,70,11:20 PM,11:00 AM,07:03 AM,07:21 PM,23,31,31,28,16,29,75,1.5,1011,31,10,199,11,Terengganu
2014-08-16,32,25,0.0,11.6,6,63,No moonrise,11:53 AM,07:03 AM,07:21 PM,22,31,31,28,13,24,73,1.2,1010,32,10,174,8,Terengganu
2014-08-17,32,26,0.0,11.6,6,56,12:09 AM,12:45 PM,07:03 AM,07:20 PM,23,32,32,28,16,28,73,3.5,1010,32,10,165,11,Terengganu
2014-08-18,31,26,0.0,11.6,6,50,12:59 AM,01:37 PM,07:03 AM,07:20 PM,24,32,32,28,16,43,77,19.2,1010,31,9,176,10,Terengganu
2014-08-19,30,26,0.0,10.2,6,43,01:49 AM,02:27 PM,07:03 AM,07:20 PM,23,31,31,28,12,54,77,14.1,1011,30,9,156,8,Terengganu
2014-08-20,30,26,0.0,11.6,6,36,02:38 AM,03:17 PM,07:03 AM,07:19 PM,23,31,31,28,14,28,78,18.4,1010,30,9,165,9,Terengganu
2014-08-21,31,26,0.0,11.6,6,29,03:27 AM,04:04 PM,07:03 AM,07:19 PM,23,32,32,28,14,29,76,7.0,1009,31,9,164,9,Terengganu
2014-08-22,31,26,0.0,11.6,6,23,04:15 AM,04:51 PM,07:03 AM,07:18 PM,23,32,32,28,18,16,77,2.4,1009,31,10,142,13,Terengganu
2014-08-23,31,26,0.0,11.6,6,16,05:03 AM,05:36 PM,07:03 AM,07:18 PM,23,32,32,28,14,16,75,2.7,1010,31,9,142,10,Terengganu
2014-08-24,31,26,0.0,11.6,6,9,05:49 AM,06:19 PM,07:02 AM,07:18 PM,23,31,31,28,13,22,73,3.9,1009,31,10,150,9,Terengganu
2014-08-25,31,25,0.0,11.6,6,2,06:34 AM,07:01 PM,07:02 AM,07:17 PM,23,31,31,28,16,28,77,20.1,1009,31,8,181,10,Terengganu
2014-08-26,30,25,0.0,11.6,6,5,07:18 AM,07:42 PM,07:02 AM,07:17 PM,23,30,30,27,13,66,81,63.7,1009,30,7,204,8,Terengganu
2014-08-27,29,26,0.0,10.2,6,11,08:02 AM,08:23 PM,07:02 AM,07:16 PM,23,30,30,27,10,56,78,16.2,1009,29,9,221,7,Terengganu
2014-08-28,31,26,0.0,11.6,6,18,08:47 AM,09:05 PM,07:02 AM,07:16 PM,23,30,30,27,8,41,75,24.4,1010,31,8,187,5,Terengganu
2014-08-29,32,25,0.0,11.6,6,25,09:32 AM,09:48 PM,07:02 AM,07:16 PM,23,31,31,27,17,46,76,20.8,1010,32,9,146,11,Terengganu
2014-08-30,30,25,0.0,10.2,6,32,10:18 AM,10:32 PM,07:01 AM,07:15 PM,23,30,30,27,12,47,76,9.0,1010,30,9,152,8,Terengganu
2014-08-31,30,25,0.0,11.6,6,38,11:07 AM,11:19 PM,07:01 AM,07:15 PM,23,30,30,27,13,37,78,29.4,1009,30,8,153,9,Terengganu
2014-09-01,30,25,0.0,11.6,6,45,11:57 AM,No moonset,07:01 AM,07:14 PM,23,30,30,27,10,32,80,28.9,1009,30,8,160,6,Terengganu
2014-09-02,31,26,0.0,11.6,6,52,12:50 PM,12:09 AM,07:01 AM,07:14 PM,23,31,31,28,12,28,77,21.4,1010,31,8,164,8,Terengganu
2014-09-03,30,25,0.0,11.6,6,59,01:46 PM,01:02 AM,07:01 AM,07:13 PM,23,31,31,27,13,19,76,11.1,1011,30,9,174,8,Terengganu
2014-09-04,30,25,0.0,11.6,6,65,02:43 PM,01:58 AM,07:01 AM,07:13 PM,23,31,31,27,9,23,77,12.2,1010,30,9,206,5,Terengganu
2014-09-05,31,25,0.0,11.6,6,72,03:41 PM,02:56 AM,07:00 AM,07:12 PM,23,31,31,28,10,23,74,7.4,1009,31,9,181,7,Terengganu
2014-09-06,31,25,0.0,11.6,6,79,04:38 PM,03:56 AM,07:00 AM,07:12 PM,22,30,30,27,10,31,73,5.4,1010,31,10,142,7,Terengganu
2014-09-07,30,24,0.0,11.6,6,86,05:34 PM,04:55 AM,07:00 AM,07:11 PM,22,29,29,27,8,42,75,8.3,1012,30,9,153,5,Terengganu
2014-09-08,30,24,0.0,10.2,6,93,06:29 PM,05:54 AM,07:00 AM,07:11 PM,22,30,30,27,13,49,78,12.2,1011,30,9,170,8,Terengganu
2014-09-09,30,25,0.0,10.2,6,99,07:23 PM,06:52 AM,07:00 AM,07:10 PM,23,31,31,27,12,37,78,24.6,1010,30,8,192,7,Terengganu
2014-09-10,30,25,0.0,11.6,6,94,08:15 PM,07:50 AM,06:59 AM,07:10 PM,23,31,31,28,9,37,77,17.5,1010,30,9,185,6,Terengganu
2014-09-11,30,25,0.0,11.6,6,87,09:08 PM,08:45 AM,06:59 AM,07:09 PM,23,31,31,27,13,50,78,14.2,1011,30,9,180,9,Terengganu
2014-09-12,31,25,0.0,11.6,6,80,09:59 PM,09:41 AM,06:59 AM,07:09 PM,23,31,31,28,10,42,77,7.4,1010,31,9,179,7,Terengganu
2014-09-13,30,26,0.0,8.9,6,74,10:51 PM,10:35 AM,06:59 AM,07:08 PM,23,31,31,28,11,56,77,5.7,1010,30,10,188,7,Terengganu
2014-09-14,32,26,0.0,11.6,6,67,11:42 PM,11:29 AM,06:59 AM,07:08 PM,24,32,32,28,12,40,77,13.7,1009,32,9,186,8,Terengganu
2014-09-15,31,25,0.0,11.6,6,60,No moonrise,12:21 PM,06:58 AM,07:07 PM,23,31,31,27,13,46,77,30.5,1008,31,8,194,8,Terengganu
2014-09-16,30,26,0.0,11.6,6,53,12:33 AM,01:12 PM,06:58 AM,07:07 PM,23,31,31,27,16,24,77,34.5,1008,30,7,172,9,Terengganu
2014-09-17,31,26,0.0,11.6,6,46,01:23 AM,02:01 PM,06:58 AM,07:06 PM,23,31,31,28,20,19,76,12.1,1009,31,9,163,13,Terengganu
2014-09-18,31,26,0.0,11.6,7,40,02:11 AM,02:47 PM,06:58 AM,07:06 PM,23,32,32,28,15,12,75,4.2,1010,31,10,138,10,Terengganu
2014-09-19,31,25,0.0,11.6,7,33,02:59 AM,03:33 PM,06:58 AM,07:05 PM,23,31,31,28,10,10,76,0.4,1010,31,10,115,7,Terengganu
2014-09-20,31,25,0.0,11.6,6,26,03:46 AM,04:16 PM,06:57 AM,07:05 PM,23,31,31,28,7,24,76,10.6,1010,31,9,159,5,Terengganu
2014-09-21,31,25,0.0,11.6,6,19,04:31 AM,04:59 PM,06:57 AM,07:04 PM,23,31,31,28,15,34,76,18.9,1011,31,9,173,9,Terengganu
2014-09-22,32,26,0.0,11.6,7,13,05:16 AM,05:41 PM,06:57 AM,07:04 PM,23,32,32,28,18,31,72,0.0,1010,32,10,169,12,Terengganu
2014-09-23,31,26,0.0,11.6,6,6,06:00 AM,06:22 PM,06:57 AM,07:03 PM,23,32,32,28,20,29,75,6.0,1010,31,9,166,13,Terengganu
2014-09-24,31,26,0.0,11.6,7,1,06:45 AM,07:04 PM,06:56 AM,07:03 PM,23,32,32,28,17,8,76,1.1,1010,31,10,153,11,Terengganu
2014-09-25,31,25,0.0,11.6,6,8,07:30 AM,07:47 PM,06:56 AM,07:02 PM,23,31,31,28,13,18,75,2.4,1011,31,10,153,9,Terengganu
2014-09-26,30,26,0.0,11.6,6,14,08:16 AM,08:31 PM,06:56 AM,07:02 PM,23,31,31,28,10,23,76,7.0,1011,30,9,116,7,Terengganu
2014-09-27,31,25,0.0,11.6,7,21,09:05 AM,09:18 PM,06:56 AM,07:01 PM,23,31,31,28,12,8,77,1.5,1012,31,10,142,8,Terengganu
2014-09-28,31,25,0.0,11.6,6,28,09:55 AM,10:06 PM,06:56 AM,07:01 PM,23,32,32,28,13,18,76,2.8,1011,31,10,149,9,Terengganu
2014-09-29,31,26,0.0,11.6,6,35,10:47 AM,10:58 PM,06:55 AM,07:00 PM,23,32,32,28,13,18,76,8.5,1010,31,9,150,9,Terengganu
